18:42:50; [localhost-startStop-1]; INFO ; org.jboss.weld.Version; WELD-000900: 2.1.2 (Final)
18:42:50; [localhost-startStop-1]; INFO ; org.apache.tiles.access.TilesAccess; Publishing TilesContext for context: org.apache.tiles.request.servlet.ServletApplicationContext
18:42:51; [localhost-startStop-1]; INFO ; org.jboss.weld.Bootstrap; WELD-000101: Transactional services not available. Injection of @Inject UserTransaction not available. Transactional observers will be invoked synchronously.
18:42:54; [localhost-startStop-1]; INFO ; o.j.w.e.tomcat7.Tomcat7Container; Tomcat 7+ detected, CDI injection will be available in Servlets and Filters. Injection into Listeners is not supported
18:42:55; [localhost-startStop-1]; INFO ; b.c.c.vraptor.core.DefaultConverters; Registering bundled converters
18:42:55; [localhost-startStop-1]; INFO ; b.c.c.vraptor.core.DefaultConverters; Registering bundled converters
18:42:56; [localhost-startStop-1]; INFO ; b.c.c.v.h.route.DefaultRouteBuilder; /usuario/form/{entidade.id}                       [GET] -> public void br.com.projetobase.arq.web.CrudController.form(br.com.projetobase.arq.dominio.AbstractEntity)
18:42:56; [localhost-startStop-1]; INFO ; b.c.c.v.h.route.DefaultRouteBuilder; /usuario/form                                     [ALL] -> public void br.com.projetobase.arq.web.CrudController.form()
18:42:56; [localhost-startStop-1]; INFO ; b.c.c.v.h.route.DefaultRouteBuilder; /usuario/list                                     [ALL] -> public void br.com.projetobase.arq.web.CrudController.list()
18:42:56; [localhost-startStop-1]; INFO ; b.c.c.v.h.route.DefaultRouteBuilder; /usuario/show                                     [ALL] -> public br.com.projetobase.arq.dominio.AbstractEntity br.com.projetobase.arq.web.CrudController.show(br.com.projetobase.arq.dominio.AbstractEntity)
18:42:56; [localhost-startStop-1]; INFO ; b.c.c.v.h.route.DefaultRouteBuilder; /usuario/salvar                                   [ALL] -> public void br.com.projetobase.arq.web.CrudController.salvar(br.com.projetobase.arq.dominio.AbstractEntity)
18:42:56; [localhost-startStop-1]; INFO ; b.c.c.v.h.route.DefaultRouteBuilder; /usuario/remover/{entidade.id}                    [GET] -> public void br.com.projetobase.arq.web.CrudController.remover(br.com.projetobase.arq.dominio.AbstractEntity)
18:42:56; [localhost-startStop-1]; INFO ; b.c.c.v.h.route.DefaultRouteBuilder; /login/form                                       [ALL] -> public void br.com.projetobase.arq.web.LoginController.form()
18:42:56; [localhost-startStop-1]; INFO ; b.c.c.v.h.route.DefaultRouteBuilder; /login/login                                      [ALL] -> public void br.com.projetobase.arq.web.LoginController.login(br.com.projetobase.dominio.Usuario)
18:42:56; [localhost-startStop-1]; INFO ; b.c.c.v.h.route.DefaultRouteBuilder; /                                                 [ALL] -> public void br.com.projetobase.web.IndexController.index()
18:42:56; [localhost-startStop-1]; INFO ; br.com.caelum.vraptor.VRaptor; VRaptor 4.1.4 successfuly initialized
20:26:43; [localhost-startStop-2]; INFO ; org.apache.tiles.access.TilesAccess; Removing TilesContext for context: org.apache.tiles.request.servlet.ServletApplicationContext
